#{"t_start": 1652260237.0176692, "env_id": "PandaPush-v2"}
r,l,t,is_success
-50.0,50,1151.643558,0.0
-50.0,50,1153.619244,0.0
-50.0,50,1155.626521,0.0
-50.0,50,1157.555386,0.0
-50.0,50,1159.558934,0.0
-50.0,50,1161.555112,0.0
-44.0,50,1163.562818,0.0
-50.0,50,1165.578161,0.0
-50.0,50,1167.546001,0.0
-50.0,50,1169.477423,0.0
-50.0,50,1171.411889,0.0
-50.0,50,1173.406953,0.0
-50.0,50,1175.409461,0.0
0.0,50,1177.431054,1.0
-50.0,50,1179.32863,0.0
-50.0,50,1181.298882,0.0
-50.0,50,1183.28013,0.0
-50.0,50,1185.262893,0.0
0.0,50,1187.170319,1.0
-50.0,50,1189.147165,0.0
-44.0,50,1191.127658,0.0
-50.0,50,1193.093209,0.0
0.0,50,1195.048229,1.0
-50.0,50,1197.047891,0.0
0.0,50,1199.047019,1.0
-50.0,50,1201.014549,0.0
-50.0,50,1203.010471,0.0
-50.0,50,1204.924723,0.0
0.0,50,1206.886029,1.0
0.0,50,1208.753962,1.0
-50.0,50,1210.663304,0.0
-50.0,50,1212.639966,0.0
-50.0,50,1214.629135,0.0
-50.0,50,1216.611777,0.0
-50.0,50,1218.598243,0.0
-49.0,50,1220.55109,0.0
-50.0,50,1222.507708,0.0
0.0,50,1224.426119,1.0
-50.0,50,1226.364384,0.0
-50.0,50,1228.367407,0.0
-22.0,50,1230.374227,1.0
-50.0,50,1232.389894,0.0
-50.0,50,1234.430411,0.0
-50.0,50,1236.47761,0.0
-50.0,50,1238.470281,0.0
-50.0,50,1240.609734,0.0
-50.0,50,1242.668355,0.0
-50.0,50,1244.720942,0.0
-50.0,50,1246.800744,0.0
-50.0,50,1248.874371,0.0
-50.0,50,1250.926129,0.0
-50.0,50,1253.04197,0.0
-50.0,50,1255.33876,0.0
-50.0,50,1258.349081,0.0
-50.0,50,1261.329822,0.0
-50.0,50,1264.312745,0.0
-50.0,50,1267.334018,0.0
0.0,50,1270.296312,1.0
-50.0,50,1273.183865,0.0
-50.0,50,1276.014868,0.0
-50.0,50,1278.976053,0.0
-50.0,50,1281.954227,0.0
-50.0,50,1284.885409,0.0
-50.0,50,1287.818327,0.0
-50.0,50,1290.823225,0.0
-50.0,50,1293.713604,0.0
-50.0,50,1296.573798,0.0
-50.0,50,1299.485054,0.0
-50.0,50,1302.472678,0.0
-50.0,50,1305.393226,0.0
-50.0,50,1308.304328,0.0
-50.0,50,1311.333158,0.0
-50.0,50,1314.167368,0.0
-50.0,50,1316.991222,0.0
-50.0,50,1319.953364,0.0
-50.0,50,1322.908359,0.0
-50.0,50,1325.825412,0.0
-50.0,50,1328.821438,0.0
0.0,50,1331.692493,1.0
0.0,50,1334.652015,1.0
-50.0,50,1337.581886,0.0
-50.0,50,1340.626822,0.0
-50.0,50,1343.543246,0.0
-50.0,50,1346.385817,0.0
-50.0,50,1349.238985,0.0
-50.0,50,1352.028815,0.0
-50.0,50,1354.955543,0.0
-50.0,50,1357.818064,0.0
0.0,50,1360.720556,1.0
-50.0,50,1363.569186,0.0
-50.0,50,1366.500904,0.0
-50.0,50,1369.508678,0.0
-50.0,50,1372.408452,0.0
-50.0,50,1375.409863,0.0
-50.0,50,1378.306024,0.0
-50.0,50,1381.198302,0.0
-50.0,50,1384.091747,0.0
-50.0,50,1386.234507,0.0
-50.0,50,1388.236601,0.0
-50.0,50,1390.287675,0.0
-50.0,50,1392.283203,0.0
-49.0,50,1394.338418,0.0
-50.0,50,1396.456551,0.0
-50.0,50,1398.413877,0.0
-50.0,50,1400.447639,0.0
-50.0,50,1403.489838,0.0
-9.0,50,1408.244678,1.0
-50.0,50,1412.890627,0.0
-50.0,50,1417.440787,0.0
-50.0,50,1421.99115,0.0
0.0,50,1426.535151,1.0
-50.0,50,1431.153469,0.0
-50.0,50,1435.714328,0.0
-50.0,50,1440.104062,0.0
-50.0,50,1444.770389,0.0
-50.0,50,1449.428265,0.0
-50.0,50,1453.990946,0.0
-50.0,50,1458.653708,0.0
-50.0,50,1463.319483,0.0
-50.0,50,1468.076805,0.0
-50.0,50,1472.641601,0.0
-50.0,50,1477.135083,0.0
-50.0,50,1481.877963,0.0
-22.0,50,1486.535128,1.0
-50.0,50,1491.127849,0.0
-50.0,50,1495.835384,0.0
-50.0,50,1500.550011,0.0
-50.0,50,1505.391459,0.0
-50.0,50,1510.10294,0.0
-48.0,50,1514.783673,0.0
-50.0,50,1519.44998,0.0
0.0,50,1524.114861,1.0
-16.0,50,1528.772729,1.0
-50.0,50,1533.431417,0.0
-50.0,50,1538.121871,0.0
-50.0,50,1542.687002,0.0
-50.0,50,1547.386868,0.0
-50.0,50,1552.054833,0.0
-23.0,50,1556.702408,1.0
-50.0,50,1561.4043,0.0
-13.0,50,1565.977437,0.0
-50.0,50,1570.659069,0.0
-50.0,50,1575.229731,0.0
-50.0,50,1579.999263,0.0
-50.0,50,1584.593402,0.0
-50.0,50,1589.310184,0.0
-50.0,50,1594.095669,0.0
-50.0,50,1598.61674,0.0
-50.0,50,1603.368766,0.0
-50.0,50,1608.032956,0.0
-50.0,50,1612.754256,0.0
-50.0,50,1617.365855,0.0
-50.0,50,1621.916174,0.0
-50.0,50,1626.684603,0.0
-50.0,50,1631.31579,0.0
-50.0,50,1635.930516,0.0
-50.0,50,1640.43693,0.0
-50.0,50,1645.137212,0.0
-50.0,50,1649.917727,0.0
-50.0,50,1654.448213,0.0
-50.0,50,1659.125825,0.0
-50.0,50,1663.584968,0.0
0.0,50,1668.117448,1.0
0.0,50,1672.932997,1.0
-50.0,50,1677.652709,0.0
-50.0,50,1682.410203,0.0
-50.0,50,1686.780689,0.0
-50.0,50,1691.340375,0.0
-49.0,50,1696.041824,1.0
-50.0,50,1700.724422,0.0
-50.0,50,1705.374626,0.0
-50.0,50,1710.046626,0.0
-50.0,50,1714.569966,0.0
-50.0,50,1719.210344,0.0
-50.0,50,1723.757569,0.0
-50.0,50,1728.234482,0.0
-50.0,50,1732.782399,0.0
-47.0,50,1737.431252,0.0
0.0,50,1742.119757,1.0
-50.0,50,1746.734814,0.0
-50.0,50,1751.238818,0.0
-50.0,50,1755.360594,0.0
-50.0,50,1757.380504,0.0
-50.0,50,1759.429331,0.0
-50.0,50,1761.486438,0.0
-50.0,50,1763.461762,0.0
-50.0,50,1765.401612,0.0
-50.0,50,1767.319175,0.0
-50.0,50,1769.256202,0.0
-50.0,50,1771.304406,0.0
-22.0,50,1773.37314,1.0
-50.0,50,1775.42572,0.0
-50.0,50,1777.45382,0.0
-50.0,50,1779.387223,0.0
-50.0,50,1782.989145,0.0
-50.0,50,1787.666593,0.0
-50.0,50,1792.447368,0.0
-50.0,50,1797.057227,0.0
-50.0,50,1801.620516,0.0
-13.0,50,1806.075015,1.0
0.0,50,1810.764755,1.0
-50.0,50,1815.381134,0.0
-50.0,50,1819.900269,0.0
-48.0,50,1824.604511,0.0
-50.0,50,1829.295755,0.0
0.0,50,1833.915605,1.0
-50.0,50,1838.38433,0.0
-50.0,50,1842.95666,0.0
-50.0,50,1847.663273,0.0
-50.0,50,1852.468827,0.0
-50.0,50,1857.05617,0.0
-50.0,50,1861.750433,0.0
-50.0,50,1866.507079,0.0
-50.0,50,1871.282781,0.0
-50.0,50,1875.892555,0.0
-50.0,50,1880.581647,0.0
-50.0,50,1885.308863,0.0
-50.0,50,1890.016654,0.0
-50.0,50,1894.529234,0.0
-50.0,50,1899.190368,0.0
-50.0,50,1903.819616,0.0
-11.0,50,1908.522537,1.0
-50.0,50,1913.239293,0.0
-50.0,50,1918.096238,0.0
-50.0,50,1922.555083,0.0
-50.0,50,1926.940264,0.0
0.0,50,1931.549671,1.0
-50.0,50,1936.18957,0.0
0.0,50,1940.873836,1.0
-50.0,50,1945.580021,0.0
-50.0,50,1950.362766,0.0
-50.0,50,1955.118937,0.0
-50.0,50,1959.915269,0.0
